,Country,Type,Date,Artist / Guest,Event Name,Location,Venue + Map,Tickets,Official
2469,USA,Concert,2022-08-24 00:00:00,MCND,1ST' America Tour,"Los Angeles, CA",The Mayan,,
2470,USA,Concert,2022-08-26 00:00:00,KARD,2022 WILD KARD,"Los Angeles, CA",[The Wiltern](),,
2471,USA,Concert,2022-09-04 00:00:00,JUNNY,the 'blanc' tour,"Los Angeles, CA",1720,,
2472,USA,Concert,2022-09-12 00:00:00,Sunmi,GOOD GIRL GONE MAD,"Los Angeles, CA",The Wiltern,,
2473,USA,Concert,2022-09-16 00:00:00,WEi,First Love,"Los Angeles, CA",[El Rey Theatre](),,
2474,USA,Concert,2022-10-06 00:00:00,NCT 127,Neo City: THE LINK,"Los Angeles, CA",Crypto.com Arena,,
2475,USA,Concert,2022-10-07 00:00:00,VERIVERY,PAGE:0,"Los Angeles, CA",[The Vermont](),,
2476,USA,Concert,2022-10-08 00:00:00,DPR,REGIME World Tour,"Los Angeles, CA",Shrine Expo Hall,,
2477,USA,Concert,2022-10-23 00:00:00,OMEGA X,CONNECT: Don't Give Up,"Los Angeles, CA",Orpheum Theatre,,
2478,USA,Concert,2022-10-26 00:00:00,ITZY,CHECKMATE' World Tour,"Los Angeles, CA",YouTube Theater,,
2479,USA,Concert,2022-10-30 00:00:00,AleXa,Meet & Live Tour,"Los Angeles, CA",[Avalon Hollywood](),,
2480,USA,Concert,2022-11-06 00:00:00,Mark Tuan (GOT7),The Other Side Tour,"Los Angeles, CA",El Rey Theatre,,
2481,USA,Concert,2022-11-13 00:00:00,Kim Woojin,First U.S. Tour,"Los Angeles, CA",Teragram Ballroom,,
2482,USA,Concert,2022-11-19 00:00:00,BLACKPINK,BORN PINK' Tour,"Los Angeles, CA",Banc of California Stadium,,
2483,USA,Concert,2022-11-20 00:00:00,The Rose,Heal Together' World Tour,"Los Angeles, CA",Hollywood Palladium,,
2484,USA,Concert,2022-12-05 00:00:00,Yerin Baek,North America Tour,"Los Angeles, CA",The Belasco,,
2485,USA,Concert,2022-12-10 00:00:00,SF9,LIVE FANTASY #4 'DELIGHT',"Los Angeles, CA",,,
2486,USA,Festival,2022-12-11 00:00:00,SEVENTEEN,LA3C,"Los Angeles, CA",LA State Historic Park,,
2487,USA,Concert,2022-02-26 00:00:00,ONEUS,BLOOD MOON Tour,"Louisville, KY",Paristown Hall,,
2488,USA,Concert,2022-07-03 00:00:00,Dreamcatcher,Apocalypse: Save us,"Louisville, KY",Old Forester's Paristown Hall,,
2489,USA,Concert,2022-08-13 00:00:00,LOONA,[LOONATHEWORLD],"Louisville, KY",[Old Forester's Paristown Hall](),,
2490,USA,Concert,2022-10-09 00:00:00,OMEGA X,CONNECT: Don't Give Up,"Louisville, KY",[Old Forester's Paristown Hall](),,
2491,USA,Concert,2022-03-16 00:00:00,P1Harmony,P1ustage H : PEACE Tour,"Miami, FL",The Fillmore Miami Beach,,
2492,USA,Festival,2022-04-09 00:00:00,CL,Sound Money Fest,"Miami, FL",Miami Beach Convention Center,,
2493,USA,Concert,2022-07-12 00:00:00,Brave Girls,Summer Tour,"Miami, FL",Amaturo Theatre,,
2494,USA,Concert,2022-02-11 00:00:00,"Eric Nam, Audrey Mika",There And Back World Tour,"Minneapolis, MN",First Avenue,,
2495,USA,Concert,2022-02-19 00:00:00,ONEUS,BLOOD MOON Tour,"Minneapolis, MN",Skyway Theatre,,
2496,USA,Concert,2022-03-11 00:00:00,"EPIK HIGH, Woosung",EPIK HIGH Is Here Tour,"Minneapolis, MN",First Avenue,,
2497,USA,Concert,2022-03-25 00:00:00,"Woo, Coogie, DeVita, Sogumm, DJ Wegun",Above Ordinary,"Minneapolis, MN",Granada Theater,,
2498,USA,Concert,2022-07-02 00:00:00,Golden Child,Meet & Live in USA,"Minneapolis, MN",The Lyric @ Skyway Theatre,,
2499,USA,Concert,2022-07-09 00:00:00,Dreamcatcher,Apocalypse: Save us,"Minneapolis, MN",Skyway Theatre,,
2500,USA,Concert,2022-08-18 00:00:00,KARD,2022 WILD KARD,"Minneapolis, MN",The Fillmore Minneapolis,,
2501,USA,Concert,2022-08-25 00:00:00,"CRAVITY, LIGHTSUM, STAYC, TO1",KCON US Tour,"Minneapolis, MN",,,
2502,USA,Concert,2022-09-28 00:00:00,VERIVERY,PAGE:0,"Minneapolis, MN",Skyway Theatre,,
2503,USA,Concert,2022-09-30 00:00:00,DPR,REGIME World Tour,"Minneapolis, MN",The Fillmore,,
2504,USA,Concert,2022-10-15 00:00:00,The Rose,Heal Together' World Tour,"Minneapolis, MN",Fillmore Minneapolis,,
2505,USA,Concert,2022-10-25 00:00:00,Mark Tuan (GOT7),The Other Side Tour,"Minneapolis, MN",First Avenue,,
2506,USA,Concert,2022-03-03 00:00:00,"Eric Nam, Audrey Mika",There And Back World Tour,"Nashville, TN",Cannery Ballroom,,
2507,USA,Concert,2022-03-30 00:00:00,"EPIK HIGH, Woosung",EPIK HIGH Is Here Tour,"Nashville, TN",Marathon Music Works,,
2508,USA,Concert,2022-07-06 00:00:00,Golden Child,Meet & Live in USA,"Nashville, TN",3rd and Lindsley,,
2509,USA,Concert,2022-09-15 00:00:00,VERIVERY,PAGE:0,"New Haven, CT",Toad's Place,,
2510,USA,Concert,2022-02-12 00:00:00,ONEUS,BLOOD MOON Tour,"New York, NY",Webster Hall,,
2511,USA,Concert,2022-02-13 00:00:00,BLITZERS,Check-in US Tour,"New York, NY",Webster Hall,,
2512,USA,Concert,2022-02-22 00:00:00,"Eric Nam, Audrey Mika",There And Back World Tour,"New York, NY",Terminal 5,,
2513,USA,Concert,2022-03-11 00:00:00,P1Harmony,P1ustage H : PEACE Tour,"New York, NY",The Town Hall,,
2514,USA,Concert,2022-03-19 00:00:00,VANNER,BOOST UP Pt.1,"New York, NY",The Brooklyn Monarch,,
2515,USA,Concert,2022-03-22 00:00:00,"EPIK HIGH, Woosung",EPIK HIGH Is Here Tour,"New York, NY",Terminal 5,,
2516,USA,Concert,2022-03-26 00:00:00,"Woo, Coogie, DeVita, Sogumm, DJ Wegun",Above Ordinary,"New York, NY",LPR,,
2517,USA,Fanmeet,2022-05-09 00:00:00,CIX,REBEL in U.S. Fan Sign,"New York, NY",Thalia Hall @ Symphony Space,,
2518,USA,Concert,2022-05-10 00:00:00,CIX,REBEL in U.S.,"New York, NY",Palladium Times Square,,
2519,USA,Concert,2022-05-14 00:00:00,"Xydo, nafla, RAVI",GROOVL1N US Tour,"New York, NY",Le Poisson Rouge,,
2520,USA,Concert,2022-05-21 00:00:00,MONSTA X,NO LIMIT US Tour,"New York, NY",Radio City Music Hall,,
2521,USA,Concert,2022-05-29 00:00:00,Woosung,MOTH EP Showcase,"New York, NY",Gramercy Theatre,,
2522,USA,Concert,2022-06-10 00:00:00,DKB,Meet & Live US Tour,"New York, NY",Brooklyn Monarch,,
2523,USA,Fanmeet,2022-06-20 00:00:00,AB6IX,AB_NEW AREA in U.S.,"New York, NY",Webster Hall,,
2524,USA,Concert,2022-06-28 00:00:00,Dreamcatcher,Apocalypse: Save us,"New York, NY",Palladium Times Square,,
2525,USA,Concert,2022-07-09 00:00:00,TXT,ACT: LOVE SICK,"New York, NY",Hulu Theater,,
2526,USA,Concert,2022-07-10 00:00:00,"AleXa, Brave Girls, Golden Child",K-Pop Gayoje,"New York, NY",SummerStage @ Central Park,,
2527,USA,Concert,2022-07-12 00:00:00,GSoul,2022 Tour,"New York, NY",LPR,,
2528,USA,Concert,2022-08-05 00:00:00,(G)I-DLE,JUST ME ()I-DLE,"New York, NY",Webster Hall,,
2529,USA,Concert,2022-08-19 00:00:00,LOONA,[LOONATHEWORLD],"New York, NY",[Palladium Times Square](),,
2530,USA,Concert,2022-08-28 00:00:00,MCND,1ST' America Tour,"New York, NY",Webster Hall,,
2531,USA,Concert,2022-09-01 00:00:00,"CRAVITY, LIGHTSUM, STAYC, TO1",KCON US Tour,"New York, NY",,,
2532,USA,Concert,2022-09-04 00:00:00,Sunmi,GOOD GIRL GONE MAD,"New York, NY",Terminal 5,,
2533,USA,Concert,2022-09-15 00:00:00,JUNNY,the 'blanc' tour,"New York, NY",Brooklyn Monarch,,
2534,USA,Concert,2022-09-18 00:00:00,VERIVERY,PAGE:0,"New York, NY",Sony Hall,,
2535,USA,Concert,2022-09-24 00:00:00,DPR,REGIME World Tour,"New York, NY",Hammerstein Ballroom,,
2536,USA,Concert,2022-10-02 00:00:00,WEi,First Love,"New York, NY",Brooklyn Monarch,,
2537,USA,Concert,2022-10-03 00:00:00,OMEGA X,CONNECT: Don't Give Up,"New York, NY",Palladium Times Square,,
2538,USA,Concert,2022-10-15 00:00:00,ENHYPEN,MANIFESTO World Tour,"New York, NY",Radio City Music Hall,,
2539,USA,Concert,2022-10-17 00:00:00,Mark Tuan (GOT7),The Other Side Tour,"New York, NY",Irving Plaza,,
2540,USA,Concert,2022-10-19 00:00:00,The Rose,Heal Together' World Tour,"New York, NY",[Terminal 5](),,
2541,USA,Concert,2022-11-13 00:00:00,ITZY,CHECKMATE' World Tour,"New York, NY",Hulu Theater,,
2542,USA,Festival,2022-11-26 00:00:00,"Amber Liu (f(x)), Lay Zhang (EXO)",MetaMoon Music Fest,"New York, NY",Barclays Center,,
2543,USA,Concert,2022-11-30 00:00:00,SF9,LIVE FANTASY #4 'DELIGHT',"New York, NY",,,
2544,USA,Concert,2022-12-17 00:00:00,Yerin Baek,North America Tour,"New York, NY",Irving Plaza,,
2545,USA,Concert,2022-01-24 00:00:00,ATEEZ,The Fellowship: The Beginning of the End,"Newark, NJ",Prudential Center,,
2546,USA,Concert,2022-06-03 00:00:00,THE BOYZ,THE B-ZONE in USA,"Newark, NJ",NJ Performing Arts Center,,
2547,USA,Concert,2022-06-29 00:00:00,Stray Kids,MANIAC World Tour,"Newark, NJ",Prudential Center,,
2548,USA,Concert,2022-09-06 00:00:00,SEVENTEEN,BE THE SUN,"Newark, NJ",Prudential Center,,
2549,USA,Concert,2022-10-13 00:00:00,NCT 127,Neo City: THE LINK,"Newark, NJ",Prudential Center,,
2550,USA,Concert,2022-11-14 00:00:00,BLACKPINK,BORN PINK' Tour,"Newark, NJ",[Prudential Center](),,
2551,USA,Concert,2022-11-27 00:00:00,ATEEZ,THE FELLOWSHIP : BREAK THE WALL,"Newark, NJ",Prudential Center,,
2552,USA,Concert,2022-02-18 00:00:00,TWICE,III' World Tour,"Oakland, CA",Oakland Arena,,
2553,USA,Concert,2022-04-08 00:00:00,SE SO NEON,2022 Live,"Oakland, CA",Starline Social Club,,
2554,USA,Concert,2022-04-12 00:00:00,"EPIK HIGH, Woosung",EPIK HIGH Is Here Tour,"Oakland, CA",Fox Theater,,
2555,USA,Concert,2022-06-04 00:00:00,Woosung,MOTH EP Showcase,"Oakland, CA",Starline Social Club,,
2556,USA,Concert,2022-07-12 00:00:00,Stray Kids,MANIAC World Tour,"Oakland, CA",Oakland Arena,,
2557,USA,Concert,2022-08-14 00:00:00,SEVENTEEN,BE THE SUN,"Oakland, CA",Oakland Arena,,
2558,USA,Concert,2022-11-05 00:00:00,ATEEZ,THE FELLOWSHIP : BREAK THE WALL,"Oakland, CA",Oakland Arena,,
2559,USA,Concert,2022-10-25 00:00:00,AleXa,North American Tour,"Oklahoma City, OK",Tower Theatre,,
2560,USA,Concert,2022-04-08 00:00:00,MustB,2022 US Tour,"Opelika, AL",,,
2561,USA,Concert,2022-02-22 00:00:00,ONEUS,BLOOD MOON Tour,"Orlando, FL",The Plaza Live,,
2562,USA,Concert,2022-03-08 00:00:00,"Eric Nam, Audrey Mika",There And Back World Tour,"Orlando, FL",The Beacham,,
2563,USA,Concert,2022-03-24 00:00:00,VANNER,BOOST UP Pt.1,"Orlando, FL",Celine Orlando,,
2564,USA,Concert,2022-03-28 00:00:00,"EPIK HIGH, Woosung",EPIK HIGH Is Here Tour,"Orlando, FL",The Plaza Live,,
2565,USA,Concert,2022-05-14 00:00:00,MustB,2022 Latin America Tour,"Orlando, FL",,,
2566,USA,Concert,2022-09-10 00:00:00,DPR,REGIME World Tour,"Orlando, FL",House of Blues,,
2567,USA,Concert,2022-09-22 00:00:00,VERIVERY,PAGE:0,"Orlando, FL",The Plaza Live,,
2568,USA,Concert,2022-10-07 00:00:00,OMEGA X,CONNECT: Don't Give Up,"Orlando, FL",[The Plaza Live](),,
2569,USA,Concert,2022-12-06 00:00:00,Golden Child,Meet & Live Grand America,"Orlando, FL",Celine Orlando,,
2570,USA,Festival,2022-08-20 00:00:00,"Jackson Wang (GOT7), BIBI, Chungha, Jay Park, eaJ, Yoonmirae",Head in the Clouds Fest,"Pasadena, CA",,,
2571,USA,Festival,2022-10-15 00:00:00,"BamBam (GOT7), iKON, Jeon Somi, Kai (EXO), LAPILLUS, P1Harmony, Super Junior, Taeyeon",KAMP Los Angeles,"Pasadena, CA",Rose Bowl,,
2572,USA,Festival,2022-10-16 00:00:00,"aespa, Chungha, Epik High, MOMOLAND, MONSTA X, T1419, Zion.T",KAMP Los Angeles,"Pasadena, CA",Rose Bowl,,
2573,USA,Concert,2022-02-25 00:00:00,"Eric Nam, Audrey Mika",There And Back World Tour,"Philadelphia, PA",Theatre of Living Arts,,
2574,USA,Concert,2022-03-18 00:00:00,"EPIK HIGH, Woosung",EPIK HIGH Is Here Tour,"Philadelphia, PA",Theatre of Living Arts,,
2575,USA,Concert,2022-04-04 00:00:00,SE SO NEON,2022 Live,"Philadelphia, PA",First Unitarian Church,,
2576,USA,Concert,2022-07-09 00:00:00,Brave Girls,Summer Tour,"Philadelphia, PA",Ardmore Music Hall,,
2577,USA,Concert,2022-07-11 00:00:00,Golden Child,Meet & Live in USA,"Philadelphia, PA",Keswick Theatre,,
2578,USA,Concert,2022-09-29 00:00:00,WEi,First Love,"Philadelphia, PA",Ardmore Music Hall,,
2579,USA,Concert,2022-10-13 00:00:00,Mark Tuan (GOT7),The Other Side Tour,"Philadelphia, PA",Theatre of Living Arts,,
2580,USA,Concert,2022-01-24 00:00:00,"Eric Nam, Audrey Mika",There And Back World Tour,"Phoenix, AZ",The Van Buren,,
2581,USA,Concert,2022-03-11 00:00:00,ONEUS,BLOOD MOON Tour,"Phoenix, AZ",Marquee Theater Tempe,,
2582,USA,Concert,2022-04-08 00:00:00,"EPIK HIGH, Woosung",EPIK HIGH Is Here Tour,"Phoenix, AZ",The Van Buren,,
2583,USA,Concert,2022-06-08 00:00:00,Monsta X,NO LIMIT US Tour,"Phoenix, AZ",Arizona Federal Theatre,,
2584,USA,Concert,2022-10-18 00:00:00,OMEGA X,CONNECT: Don't Give Up,"Phoenix, AZ",The Marquee,,
2585,USA,Concert,2022-10-29 00:00:00,ITZY,CHECKMATE' World Tour,"Phoenix, AZ",Arizona Federal Theatre,,
2586,USA,Concert,2022-11-06 00:00:00,The Rose,Heal Together' World Tour,"Phoenix, AZ",Orpheum Theatre,,
2587,USA,Concert,2022-11-10 00:00:00,ATEEZ,THE FELLOWSHIP : BREAK THE WALL,"Phoenix, AZ",Gila River Arena,,
2588,USA,Concert,2022-02-16 00:00:00,"Eric Nam, Audrey Mika",There And Back World Tour,"Pittsburgh, PA",Mr. Smalls Theatre,,
2589,USA,Concert,2022-03-19 00:00:00,"EPIK HIGH, Woosung",EPIK HIGH Is Here Tour,"Pittsburgh, PA",Mr. Smalls Theatre,,
2590,USA,Concert,2022-02-16 00:00:00,ONEUS,BLOOD MOON Tour,"Pontiac, MI",The Crofoot,,
2591,USA,Concert,2022-02-01 00:00:00,"Eric Nam, Audrey Mika",There And Back World Tour,"Portland, OR",Crystal Ballroom,,
2592,USA,Concert,2022-03-02 00:00:00,"EPIK HIGH, Woosung",EPIK HIGH Is Here Tour,"Portland, OR",Roseland Theater,,
2593,USA,Concert,2022-03-01 00:00:00,"Eric Nam, Audrey Mika",There And Back World Tour,"Raleigh, NC",The Ritz,,
2594,USA,Concert,2022-03-24 00:00:00,"EPIK HIGH, Woosung",EPIK HIGH Is Here Tour,"Raleigh, NC",The Ritz,,
2595,USA,Concert,2022-07-01 00:00:00,Dreamcatcher,Apocalypse: Save us,"Reading, PA",Santander Arena,,
2596,USA,Concert,2022-08-15 00:00:00,LOONA,[LOONATHEWORLD],"Reading, PA",[Santander Arena](),,
2597,USA,Festival,2022-05-20 00:00:00,"BTOB, CRAVITY, NMIXX, STAYC, TO1",KCON Premiere Chicago,"Rosemont, IL",Rosemont Theatre,,
2598,USA,Concert,2022-02-08 00:00:00,"Eric Nam, Audrey Mika",There And Back World Tour,"Salt Lake City, UT",The Complex,,
2599,USA,Concert,2022-03-08 00:00:00,"EPIK HIGH, Woosung",EPIK HIGH Is Here Tour,"Salt Lake City, UT",The Depot,,
2600,USA,Concert,2022-04-04 00:00:00,VANNER,BOOST UP Pt.1,"Salt Lake City, UT",The Complex,,
2601,USA,Concert,2022-03-29 00:00:00,VANNER,BOOST UP Pt.1,"San Antonio, TX",Paper Tiger,,
2602,USA,Concert,2022-10-03 00:00:00,Mark Tuan (GOT7),The Other Side Tour,"San Antonio, TX",Aztec Theatre,,
2603,USA,Concert,2022-10-05 00:00:00,VERIVERY,PAGE:0,"San Antonio, TX",Vibes Event Center,,
2604,USA,Concert,2022-10-16 00:00:00,OMEGA X,CONNECT: Don't Give Up,"San Antonio, TX",[Vibes Entertainment Center](),,
2605,USA,Concert,2022-01-25 00:00:00,"Eric Nam, Audrey Mika",There And Back World Tour,"San Diego, CA",The Observatory North Park,,
2606,USA,Concert,2022-04-06 00:00:00,"EPIK HIGH, Woosung",EPIK HIGH Is Here Tour,"San Diego, CA",Soma San Diego,,
2607,USA,Concert,2022-07-22 00:00:00,GSoul,2022 Tour,"San Diego, CA",HOB Voodoo Room,,
2608,USA,Concert,2022-01-30 00:00:00,"Eric Nam, Audrey Mika",There And Back World Tour,"San Francisco, CA",The Warfield,,
2609,USA,Concert,2022-02-08 00:00:00,BLITZERS,Check-in US Tour,"San Francisco, CA",Regency Ballroom,,
2610,USA,Concert,2022-04-03 00:00:00,"Woo, Coogie, DeVita, Sogumm, DJ Wegun",Above Ordinary,"San Francisco, CA",August Hall,,
2611,USA,Concert,2022-04-06 00:00:00,VANNER,BOOST UP Pt.1,"San Francisco, CA",Great American Music Hall,,
2612,USA,Fanmeet,2022-04-29 00:00:00,CIX,REBEL in U.S. Fan Sign,"San Francisco, CA",Hillside Club,,
2613,USA,Concert,2022-04-30 00:00:00,CIX,REBEL in U.S.,"San Francisco, CA",The UC Theatre,,
2614,USA,Concert,2022-07-14 00:00:00,Dreamcatcher,Apocalypse: Save us,"San Francisco, CA",The Midway,,
2615,USA,Concert,2022-07-19 00:00:00,GSoul,2022 Tour,"San Francisco, CA",Brick & Mortar,,
2616,USA,Concert,2022-07-21 00:00:00,Brave Girls,Summer Tour,"San Francisco, CA",Fort Mason Cowell Theatre,,
2617,USA,Concert,2022-07-21 00:00:00,TXT,ACT: LOVE SICK,"San Francisco, CA",Bill Graham Civic Auditorium,,
2618,USA,Concert,2022-07-24 00:00:00,(G)I-DLE,JUST ME ()I-DLE,"San Francisco, CA",The Warfield,,
2619,USA,Concert,2022-08-04 00:00:00,LOONA,[LOONATHEWORLD],"San Francisco, CA",The Midway,,
2620,USA,Concert,2022-08-23 00:00:00,"CRAVITY, LIGHTSUM, STAYC, TO1",KCON US Tour,"San Francisco, CA",,,
2621,USA,Concert,2022-08-26 00:00:00,MCND,1ST' America Tour,"San Francisco, CA",Social Hall SF,,
2622,USA,Concert,2022-09-05 00:00:00,JUNNY,the 'blanc' tour,"San Francisco, CA",The Midway,,
2623,USA,Concert,2022-09-13 00:00:00,Sunmi,GOOD GIRL GONE MAD,"San Francisco, CA",[The Warfield](),,
2624,USA,Concert,2022-10-07 00:00:00,DPR,REGIME World Tour,"San Francisco, CA",The Warfield,,
2625,USA,Concert,2022-10-09 00:00:00,VERIVERY,PAGE:0,"San Francisco, CA",[The Midway](),,
2626,USA,Concert,2022-10-21 00:00:00,OMEGA X,CONNECT: Don't Give Up,"San Francisco, CA",[UC Theatre](),,
2627,USA,Concert,2022-10-28 00:00:00,AleXa,Meet & Live Tour,"San Francisco, CA",Marines' Memorial Theatre,,
2628,USA,Concert,2022-11-03 00:00:00,Mark Tuan (GOT7),The Other Side Tour,"San Francisco, CA",The Fillmore,,
2629,USA,Concert,2022-11-09 00:00:00,The Rose,Heal Together' World Tour,"San Francisco, CA",[The Warfield](),,
2630,USA,Concert,2022-11-12 00:00:00,Kim Woojin,First U.S. Tour,"San Francisco, CA",Marines' Memorial Theatre,,
2631,USA,Concert,2022-06-24 00:00:00,Golden Child,Meet & Live in USA,"San Jose, CA",Montgomery Theatre,,
2632,USA,Concert,2022-08-24 00:00:00,KARD,2022 WILD KARD,"San Jose, CA",San Jose Civic,,
2633,USA,Concert,2022-09-17 00:00:00,WEi,First Love,"San Jose, CA",Montgomery Theater,,
2634,USA,Concert,2022-10-05 00:00:00,DKB,Meet & Live Grand America,"San Jose, CA",Montgomery Theater,,
2635,USA,Concert,2022-01-27 00:00:00,"Eric Nam, Audrey Mika",There And Back World Tour,"Santa Ana, CA",The Observatory Santa Ana,,
2636,USA,Concert,2022-12-04 00:00:00,Yerin Baek,North America Tour,"Santa Ana, CA",The Observatory,,
2637,USA,Concert,2022-03-31 00:00:00,VANNER,BOOST UP Pt.1,"Sauget, IL",Pop's,,
2638,USA,Concert,2022-02-02 00:00:00,"Eric Nam, Audrey Mika",There And Back World Tour,"Seattle, WA",Showbox SoDo,,
2639,USA,Concert,2022-02-09 00:00:00,BLITZERS,Check-in US Tour,"Seattle, WA",The Showbox,,
2640,USA,Concert,2022-03-01 00:00:00,"EPIK HIGH, Woosung",EPIK HIGH Is Here Tour,"Seattle, WA",Showbox SoDo,,
2641,USA,Concert,2022-03-30 00:00:00,"Woo, Coogie, DeVita, Sogumm, DJ Wegun",Above Ordinary,"Seattle, WA",Chop Suey,,
2642,USA,Concert,2022-04-07 00:00:00,SE SO NEON,2022 Live,"Seattle, WA",Substation,,
2643,USA,Fanmeet,2022-06-29 00:00:00,AB6IX,AB_NEW AREA in U.S.,"Seattle, WA",The Showbox,,
2644,USA,Concert,2022-07-14 00:00:00,Stray Kids,MANIAC World Tour,"Seattle, WA",Climate Pledge Arena,,
2645,USA,Concert,2022-07-24 00:00:00,GSoul,2022 Tour,"Seattle, WA",Madam Lou's,,
2646,USA,Concert,2022-07-27 00:00:00,(G)I-DLE,JUST ME ()I-DLE,"Seattle, WA",Showbox SoDo,,
2647,USA,Concert,2022-08-15 00:00:00,PIXY,Didn't See Us Coming,"Seattle, WA",Madame Lou's,,
2648,USA,Concert,2022-08-12 00:00:00,SEVENTEEN,BE THE SUN,"Seattle, WA",Climate Pledge Arena,,
2649,USA,Concert,2022-08-22 00:00:00,KARD,2022 WILD KARD,"Seattle, WA",Moore Theatre,,
2650,USA,Concert,2022-09-07 00:00:00,JUNNY,the 'blanc' tour,"Seattle, WA",The Crocodile,,
2651,USA,Concert,2022-09-10 00:00:00,Sunmi,GOOD GIRL GONE MAD,"Seattle, WA",Showbox SoDo,,
2652,USA,Concert,2022-10-05 00:00:00,DPR,REGIME World Tour,"Seattle, WA",Paramount Theatre,,
2653,USA,Concert,2022-10-29 00:00:00,Mark Tuan (GOT7),The Other Side Tour,"Seattle, WA",Showbox SoDo,,
2654,USA,Concert,2022-11-13 00:00:00,The Rose,Heal Together' World Tour,"Seattle, WA",[Showbox SoDo](),,
2655,USA,Concert,2022-12-21 00:00:00,Yerin Baek,North America Tour,"Seattle, WA",Neptune Theatre,,
2656,USA,Concert,2022-03-23 00:00:00,"EPIK HIGH, Woosung",EPIK HIGH Is Here Tour,"Silver Spring, MD",The Fillmore,,
2657,USA,Concert,2022-12-19 00:00:00,Yerin Baek,North America Tour,"Silver Spring, MD",The Fillmore,,
2658,USA,Concert,2022-04-10 00:00:00,MustB,2022 US Tour,"St. Louis, MO",,,
2659,USA,Concert,2022-06-01 00:00:00,MONSTA X,NO LIMIT US Tour,"Sunrise, FL",FLA Live Arena,,
2660,USA,Concert,2022-01-31 00:00:00,ATEEZ,The Fellowship: The Beginning of the End,The Forum,"Los Angeles, CA",,
2661,USA,Concert,2022-03-18 00:00:00,VANNER,BOOST UP Pt.1,"Warrendale, PA",Jergel's Rhythm Grille,,
2662,USA,Concert,2022-03-13 00:00:00,P1Harmony,P1ustage H : PEACE Tour,"Washington, D.C.",Warner Theatre,,
2663,USA,Concert,2022-04-01 00:00:00,SE SO NEON,2022 Live,"Washington, D.C.",DC9,,
2664,USA,Convention,2022-07-29 00:00:00,"AleXa, PIXY",Otakon,"Washington, D.C.",Walter E. Washington Convention Center,,
2665,USA,Concert,2022-08-28 00:00:00,SEVENTEEN,BE THE SUN,"Washington, D.C.",Capital One Arena,,
2666,USA,Concert,2022-02-26 00:00:00,"Eric Nam, Audrey Mika",There And Back World Tour,"Washington, DC",The Fillmore,,
2667,USA,Concert,2022-08-10 00:00:00,KARD,2022 WILD KARD,"Washington, DC",Warner Theatre,,
2668,USA,Concert,2022-08-17 00:00:00,LOONA,[LOONATHEWORLD],"Washington, DC",[MGM National Harbor](),,
2669,USA,Concert,2022-09-21 00:00:00,DPR,REGIME World Tour,"Washington, DC",Echostage,,
2670,USA,Concert,2022-10-18 00:00:00,Mark Tuan (GOT7),The Other Side Tour,"Washington, DC",9:30 Club,,
2671,USA,Concert,2022-10-27 00:00:00,The Rose,Heal Together' World Tour,"Washington, DC",Warner Theatre,,
2672,USA,Concert,2022-06-02 00:00:00,Woosung,MOTH EP Showcase,"West Hollywood, CA",Roxy Theatre,,
2673,USA,Concert,2022-02-13 00:00:00,ONEUS,BLOOD MOON Tour,"Wilkes-Barre, PA",The FM Kirby Center,,
2674,USA,Concert,2022-10-04 00:00:00,OMEGA X,CONNECT: Don't Give Up,"Wilkes-Barre, PA",FM Kirby Center,,
2675,USA,Concert,2022-10-01 00:00:00,OMEGA X,CONNECT: Don't Give Up,"Worcester, MA",Palladium,,
2676,Uzbekistan,Concert,2022-11-04 00:00:00,BLANK2Y,FUEGO' Tour,"Tashkent, UZ",,,
2677,Uzbekistan,Concert,2022-09-25 00:00:00,"Ailee, Kai (EXO), F.able",MOKKOJI,Uzbekistan,,,
2678,Vietnam,Festival,2022-12-17 00:00:00,"MOMOLAND, LAPILLUS, BLANK2Y",Korea-Vietnam Culture & Tourism Fest,,,,
2679,ElSalvador,Concert,2022-10-01 00:00:00,E'LAST,Latin America Tour,El Salvador,,,
2680,Portugal,Festival,2022-07-09 00:00:00,CL,RFM SOMNII 2022,"Figueira da Foz, PT",Praia do Cabedelo,,
2681,Spain,Concert,2022-04-23 00:00:00,ATEEZ,The Fellowship: Beginning of the End,"Madrid, ES",Palacio Vistalegre,,
2682,Spain,Concert,2022-08-17 00:00:00,Sunmi,GOOD GIRL GONE MAD,"Madrid, ES",Sala Blackbox @ Palacio Vistalegre,,
2683,Spain,Concert,2022-09-02 00:00:00,Wonho,FACADE in Europe,"Madrid, ES",Palacio Vistalegre,,
2684,Spain,Concert,2022-10-19 00:00:00,PIXY,Wanna Be Your Villain,"Madrid, ES",[Sala Cool](),,
2685,UnitedKingdom,Concert,2022-04-12 00:00:00,Eric Nam,There And Back World Tour,"Manchester, UK",O2 Ritz,,
2686,UnitedKingdom,Concert,2022-10-12 00:00:00,W24,W24 in UK,"Manchester, UK",Rebellion,,
2687,UnitedKingdom,Concert,2022-11-14 00:00:00,DPR,REGIME World Tour,"Manchester, UK",Academy 2,,
2688,France,Concert,2022-04-17 00:00:00,MCND,Europe Tour 2022,"Toulon, FR",Mang'Azur @ Palais Congres Neptune,,
2689,Brazil,Concert,2023-02-06 00:00:00,TWICE,READY TO BE,"Sao Paulo, BR",Allianz Parque,,
